Name,ID
DDX1_Q92499_OID31518_v1_Oncology_II.tar,syn52361294
DDX25_Q9UHL0_OID30892_v1_Neurology_II.tar,syn52362514
DDX39A_O00148_OID30494_v1_Inflammation_II.tar,syn52362434
DDX4_Q9NQI0_OID30431_v1_Inflammation_II.tar,syn52361282
DDX53_Q86TM3_OID30944_v1_Neurology_II.tar,syn52363590
DDX58_O95786_OID21226_v1_Oncology.tar,syn51469181
DECR1_Q16698_OID20579_v1_Inflammation.tar,syn51469470
DEFA1_DEFA1B_P59665_OID20344_v1_Cardiometabolic.tar,syn51470762
DEFB103A_DEFB103B_P81534_OID30534_v1_Inflammation_II.tar,syn52363218
DEFB104A_DEFB104B_Q8WTQ1_OID30849_v1_Neurology_II.tar,syn52362964
DEFB116_Q30KQ4_OID30823_v1_Neurology_II.tar,syn52362895
DEFB118_Q96PH6_OID30858_v1_Neurology_II.tar,syn52363190
DEFB4A_DEFB4B_O15263_OID21373_v1_Oncology.tar,syn51469333
DENND2B_P78524_OID30050_v1_Cardiometabolic_II.tar,syn52361377
DENR_O43583_OID30493_v1_Inflammation_II.tar,syn52363671
DFFA_O00273_OID20620_v1_Inflammation.tar,syn51470251
DGCR6_Q14129_OID30859_v1_Neurology_II.tar,syn52363239
DGKA_P23743_OID30546_v1_Inflammation_II.tar,syn52363157
DGKZ_Q13574_OID20466_v1_Inflammation.tar,syn51470811
DHODH_Q02127_OID30137_v1_Cardiometabolic_II.tar,syn52363027
DHPS_P49366_OID31357_v1_Oncology_II.tar,syn52362258
DHRS4L2_Q6PKH6_OID31072_v1_Neurology_II.tar,syn52362996
DIABLO_Q9NR28_OID20184_v1_Cardiometabolic.tar,syn51471330
DIPK1C_Q0P6D2_OID30932_v1_Neurology_II.tar,syn52363075
DIPK2B_Q9H7Y0_OID30582_v1_Inflammation_II.tar,syn52361428
DKK1_O94907_OID21066_v1_Neurology.tar,syn51468425
DKK3_Q9UBP4_OID20264_v1_Cardiometabolic.tar,syn51470187
DKK4_Q9UBT3_OID20934_v1_Neurology.tar,syn51471303
DKKL1_Q9UK85_OID21313_v1_Oncology.tar,syn51468709
DLG4_P78352_OID31071_v1_Neurology_II.tar,syn52361842
DLGAP5_Q15398_OID30976_v1_Neurology_II.tar,syn52362312
DLK1_P80370_OID20295_v1_Cardiometabolic.tar,syn51469414
DLL1_O00548_OID21525_v1_Oncology.tar,syn51470828
DLL4_Q9NR61_OID30255_v1_Cardiometabolic_II.tar,syn52363500
DMD_P11532_OID30223_v1_Cardiometabolic_II.tar,syn52361620
DMP1_Q13316_OID30213_v1_Cardiometabolic_II.tar,syn52363511
DNAJA1_P31689_OID31204_v1_Oncology_II.tar,syn52362808
DNAJA2_O60884_OID20627_v1_Inflammation.tar,syn51471141
DNAJA4_Q8WW22_OID31130_v1_Neurology_II.tar,syn52362457
DNAJB14_Q8TBM8_OID31434_v1_Oncology_II.tar,syn52361495
DNAJB1_P25685_OID21363_v1_Oncology.tar,syn51469549
DNAJB2_P25686_OID30661_v1_Inflammation_II.tar,syn52362297
DNAJB6_O75190_OID30613_v1_Inflammation_II.tar,syn52361907
DNAJB8_Q8NHS0_OID20093_v1_Cardiometabolic.tar,syn51469681
DNAJC21_Q5F1R6_OID31104_v1_Neurology_II.tar,syn52361387
DNAJC6_O75061_OID30247_v1_Cardiometabolic_II.tar,syn52363268
DNAJC9_Q8WXX5_OID31472_v1_Oncology_II.tar,syn52362515
DNER_Q8NFT8_OID20712_v1_Inflammation.tar,syn51468762
DNLZ_Q5SXM8_OID30822_v1_Neurology_II.tar,syn52362628
DNM1_Q05193_OID31458_v1_Oncology_II.tar,syn52363063
DNM3_Q9UQ16_OID31000_v1_Neurology_II.tar,syn52362162
DNMBP_Q6XZF7_OID20956_v1_Neurology.tar,syn51469854
DNPEP_Q9ULA0_OID31118_v1_Neurology_II.tar,syn52362663
DNPH1_O43598_OID20744_v1_Inflammation.tar,syn51470209
DOC2B_Q14184_OID30927_v1_Neurology_II.tar,syn52363462
DOCK9_Q9BZ29_OID30836_v1_Neurology_II.tar,syn52362373
DOK1_Q99704_OID31111_v1_Neurology_II.tar,syn52361368
DOK2_O60496_OID20138_v1_Cardiometabolic.tar,syn51469588
DPEP1_P16444_OID20897_v1_Neurology.tar,syn51470979
DPEP2_Q9H4A9_OID21305_v1_Oncology.tar,syn51471389
DPP10_Q8N608_OID20527_v1_Inflammation.tar,syn51468580
DPP4_P27487_OID20406_v1_Cardiometabolic.tar,syn51469224
DPP6_P42658_OID21354_v1_Oncology.tar,syn51470502
DPP7_Q9UHL4_OID20142_v1_Cardiometabolic.tar,syn51469319
DPT_Q07507_OID20278_v1_Cardiometabolic.tar,syn51468438
DPY30_Q9C005_OID21410_v1_Oncology.tar,syn51471287
DRAXIN_Q8NBI3_OID20917_v1_Neurology.tar,syn51469500
DRG2_P55039_OID21335_v1_Oncology.tar,syn51470476
DSC2_Q02487_OID21079_v1_Neurology.tar,syn51470274
DSCAM_O60469_OID30993_v1_Neurology_II.tar,syn52363138
DSG2_Q14126_OID21113_v1_Neurology.tar,syn51471194
DSG3_P32926_OID21460_v1_Oncology.tar,syn51470932
DSG4_Q86SJ6_OID21325_v1_Oncology.tar,syn51469171
DTD1_Q8TEA8_OID30580_v1_Inflammation_II.tar,syn52361954
DTNB_O60941_OID31395_v1_Oncology_II.tar,syn52362304
DTX2_Q86UW9_OID30882_v1_Neurology_II.tar,syn52362385
DTX3_Q8N9I9_OID21349_v1_Oncology.tar,syn51469421
DTYMK_P23919_OID30308_v1_Cardiometabolic_II.tar,syn52362801
DUOX2_Q9NRD8_OID20059_v1_Cardiometabolic.tar,syn51471370
DUSP13_Q6B8I1_OID31394_v1_Oncology_II.tar,syn52363647
DUSP29_Q68J44_OID30935_v1_Neurology_II.tar,syn52361972
DUSP3_P51452_OID20827_v1_Neurology.tar,syn51471294
DUT_P33316_OID31457_v1_Oncology_II.tar,syn52361637
DXO_O77932_OID31080_v1_Neurology_II.tar,syn52361303
DYNC1H1_Q14204_OID31341_v1_Oncology_II.tar,syn52362570
DYNLT1_P63172_OID30925_v1_Neurology_II.tar,syn52361348
DYNLT3_P51808_OID31415_v1_Oncology_II.tar,syn52361849
EBAG9_O00559_OID20918_v1_Neurology.tar,syn51469576
EBI3_IL27_Q14213_Q8NEV9_OID21389_v1_Oncology.tar,syn51470439
ECE1_P42892_OID20891_v1_Neurology.tar,syn51471225
ECHDC3_Q96DC8_OID30293_v1_Cardiometabolic_II.tar,syn52361717
ECHS1_P30084_OID30239_v1_Cardiometabolic_II.tar,syn52363270
ECI2_O75521_OID30142_v1_Cardiometabolic_II.tar,syn52361675
ECM1_Q16610_OID30736_v1_Inflammation_II.tar,syn52362600
ECSCR_Q19T08_OID30831_v1_Neurology_II.tar,syn52361648
EDA2R_Q9HAV5_OID21451_v1_Oncology.tar,syn51469122
EDAR_Q9UNE0_OID20525_v1_Inflammation.tar,syn51470343
EDDM3B_P56851_OID31365_v1_Oncology_II.tar,syn52363187
EDEM2_Q9BV94_OID30136_v1_Cardiometabolic_II.tar,syn52363499
EDF1_O60869_OID31010_v1_Neurology_II.tar,syn52362096
EDIL3_O43854_OID20081_v1_Cardiometabolic.tar,syn51469469
EDN1_P05305_OID30224_v1_Cardiometabolic_II.tar,syn52361737
EDNRB_P24530_OID30421_v1_Inflammation_II.tar,syn52361828
EEF1D_P29692_OID30335_v1_Cardiometabolic_II.tar,syn52361634
EFCAB14_O75071_OID31460_v1_Oncology_II.tar,syn52362216
EFCAB2_Q5VUJ9_OID31313_v1_Oncology_II.tar,syn52362761
EFEMP1_Q12805_OID20414_v1_Cardiometabolic.tar,syn51470290
EFHD1_Q9BUP0_OID31044_v1_Neurology_II.tar,syn52362187
EFNA1_P20827_OID21125_v1_Neurology.tar,syn51469424
EFNA4_P52798_OID20935_v1_Neurology.tar,syn51468785
EFNB2_P52799_OID30954_v1_Neurology_II.tar,syn52361332
EGFL7_Q9UHF1_OID21252_v1_Oncology.tar,syn51470021
EGFLAM_Q63HQ2_OID31496_v1_Oncology_II.tar,syn52361915
EGFR_P00533_OID20319_v1_Cardiometabolic.tar,syn51468693
EGF_P01133_OID20698_v1_Inflammation.tar,syn51468410
EGLN1_Q9GZT9_OID20572_v1_Inflammation.tar,syn51469604
EHBP1_Q8NDI1_OID30302_v1_Cardiometabolic_II.tar,syn52363129
EHD3_Q9NZN3_OID30229_v1_Cardiometabolic_II.tar,syn52362273
EIF1AX_P47813_OID31125_v1_Neurology_II.tar,syn52363557
EIF2AK2_P19525_OID31442_v1_Oncology_II.tar,syn52363267
EIF2AK3_Q9NZJ5_OID30060_v1_Cardiometabolic_II.tar,syn52361714
EIF2S2_P20042_OID30270_v1_Cardiometabolic_II.tar,syn52362388
EIF4B_P23588_OID21000_v1_Neurology.tar,syn51470744
EIF4EBP1_Q13541_OID20162_v1_Cardiometabolic.tar,syn51469358
EIF4E_P06730_OID30557_v1_Inflammation_II.tar,syn52361864
EIF4G1_Q04637_OID20625_v1_Inflammation.tar,syn51469404
EIF4G3_O43432_OID31022_v1_Neurology_II.tar,syn52363245
EIF5A_P63241_OID20423_v1_Inflammation.tar,syn51468508
EIF5_P55010_OID30156_v1_Cardiometabolic_II.tar,syn52362542
ELAC1_Q9H777_OID31029_v1_Neurology_II.tar,syn52361392
ELAVL4_P26378_OID30854_v1_Neurology_II.tar,syn52361844
ELN_P15502_OID30301_v1_Cardiometabolic_II.tar,syn52362102
ELOA_Q14241_OID21337_v1_Oncology.tar,syn51470790
ELOB_Q15370_OID30127_v1_Cardiometabolic_II.tar,syn52362104
ENAH_Q8N8S7_OID20497_v1_Inflammation.tar,syn51469968
ENDOU_P21128_OID31498_v1_Oncology_II.tar,syn52362266
ENG_P17813_OID20287_v1_Cardiometabolic.tar,syn51471342
ENO1_P06733_OID21037_v1_Neurology.tar,syn51468790
ENO2_P09104_OID21046_v1_Neurology.tar,syn51470495
ENO3_P13929_OID30209_v1_Cardiometabolic_II.tar,syn52361559
ENOPH1_Q9UHY7_OID31349_v1_Oncology_II.tar,syn52361870
ENOX2_Q16206_OID30152_v1_Cardiometabolic_II.tar,syn52363101
ENPEP_Q07075_OID30135_v1_Cardiometabolic_II.tar,syn52361833
ENPP2_Q13822_OID20288_v1_Cardiometabolic.tar,syn51471232
ENPP5_Q9UJA9_OID20736_v1_Inflammation.tar,syn51471034
ENPP6_Q6UWR7_OID30273_v1_Cardiometabolic_II.tar,syn52363236
ENPP7_Q6UWV6_OID20689_v1_Inflammation.tar,syn51469357
ENSA_O43768_OID31355_v1_Oncology_II.tar,syn52362677
ENTPD2_Q9Y5L3_OID21260_v1_Oncology.tar,syn51471265
ENTPD5_O75356_OID20104_v1_Cardiometabolic.tar,syn51471298
ENTPD6_O75354_OID20100_v1_Cardiometabolic.tar,syn51470226
ENTR1_Q96C92_OID30231_v1_Cardiometabolic_II.tar,syn52363528
EP300_Q09472_OID30438_v1_Inflammation_II.tar,syn52363473
EPB41L5_Q9HCM4_OID30886_v1_Neurology_II.tar,syn52361986
EPCAM_P16422_OID20743_v1_Inflammation.tar,syn51470604
EPGN_Q6UW88_OID31373_v1_Oncology_II.tar,syn52361511
EPHA10_Q5JZY3_OID20840_v1_Neurology.tar,syn51471089
EPHA1_P21709_OID20677_v1_Inflammation.tar,syn51469684
EPHA2_P29317_OID21342_v1_Oncology.tar,syn51470132
EPHA4_P54764_OID30622_v1_Inflammation_II.tar,syn52362420
EPHB4_P54760_OID20242_v1_Cardiometabolic.tar,syn51471008
EPHB6_O15197_OID20982_v1_Neurology.tar,syn51469863
EPHX2_P34913_OID20119_v1_Cardiometabolic.tar,syn51469641
EPN1_Q9Y6I3_OID31252_v1_Oncology_II.tar,syn52361696
EPO_P01588_OID20522_v1_Inflammation.tar,syn51470243
EPPK1_P58107_OID30250_v1_Cardiometabolic_II.tar,syn52363593
EPS8L2_Q9H6S3_OID21397_v1_Oncology.tar,syn51471324
ERBB2_P04626_OID21520_v1_Oncology.tar,syn51468585
ERBB3_P21860_OID20705_v1_Inflammation.tar,syn51468658
ERBB4_Q15303_OID21510_v1_Oncology.tar,syn51471378
ERBIN_Q96RT1_OID21323_v1_Oncology.tar,syn51468416
ERC2_O15083_OID30880_v1_Neurology_II.tar,syn52361262
ERCC1_P07992_OID31223_v1_Oncology_II.tar,syn52362952
EREG_O14944_OID20905_v1_Neurology.tar,syn51469379
ERI1_Q8IV48_OID31317_v1_Oncology_II.tar,syn52361752
ERMAP_Q96PL5_OID30539_v1_Inflammation_II.tar,syn52363532
ERN1_O75460_OID31391_v1_Oncology_II.tar,syn52362472
ERP29_P30040_OID30578_v1_Inflammation_II.tar,syn52363269
ERP44_Q9BS26_OID21338_v1_Oncology.tar,syn51468867
ERVV-1_B6SEH8_OID30094_v1_Cardiometabolic_II.tar,syn52363643
ESAM_Q96AP7_OID20270_v1_Cardiometabolic.tar,syn51469555
ESM1_Q9NQ30_OID20758_v1_Inflammation.tar,syn51469730
ESPL1_Q14674_OID31176_v1_Oncology_II.tar,syn52363665
ESR1_P03372_OID30434_v1_Inflammation_II.tar,syn52361438
ESYT2_A0FGR8_OID31134_v1_Neurology_II.tar,syn52362647
EVI2B_P34910_OID31227_v1_Oncology_II.tar,syn52363415
EVI5_O60447_OID30519_v1_Inflammation_II.tar,syn52362538
EVPL_Q92817_OID31309_v1_Oncology_II.tar,syn52362108
EXOSC10_Q01780_OID30083_v1_Cardiometabolic_II.tar,syn52362059
EXTL1_Q92935_OID30114_v1_Cardiometabolic_II.tar,syn52362100
EZR_P15311_OID21017_v1_Neurology.tar,syn51471388
F10_P00742_OID30684_v1_Inflammation_II.tar,syn52361301
F11R_Q9Y624_OID21151_v1_Neurology.tar,syn51468574
F11_P03951_OID30773_v1_Inflammation_II.tar,syn52361671
F12_P00748_OID30739_v1_Inflammation_II.tar,syn52361623
F13B_P05160_OID30781_v1_Inflammation_II.tar,syn52361957
F2R_P25116_OID20691_v1_Inflammation.tar,syn51469361
F2_P00734_OID30723_v1_Inflammation_II.tar,syn52361638
F3_P13726_OID21440_v1_Oncology.tar,syn51470481
F7_P08709_OID20372_v1_Cardiometabolic.tar,syn51471216
F9_P00740_OID20349_v1_Cardiometabolic.tar,syn51468626
FABP1_P07148_OID20778_v1_Inflammation.tar,syn51468801
FABP2_P12104_OID20200_v1_Cardiometabolic.tar,syn51469257
FABP3_P05413_OID30351_v1_Cardiometabolic_II.tar,syn52362652
FABP4_P15090_OID20245_v1_Cardiometabolic.tar,syn51471264
FABP5_Q01469_OID21043_v1_Neurology.tar,syn51471226
FABP6_P51161_OID20076_v1_Cardiometabolic.tar,syn51469073
FABP9_Q0Z7S8_OID20501_v1_Inflammation.tar,syn51468743
FADD_Q13158_OID20151_v1_Cardiometabolic.tar,syn51469546
FAM13A_O94988_OID31463_v1_Oncology_II.tar,syn52362774
FAM171A2_A8MVW0_OID31005_v1_Neurology_II.tar,syn52361521
FAM171B_Q6P995_OID31338_v1_Oncology_II.tar,syn52362392
FAM172A_Q8WUF8_OID30248_v1_Cardiometabolic_II.tar,syn52361364
FAM20A_Q96MK3_OID30348_v1_Cardiometabolic_II.tar,syn52361762
FAM3B_P58499_OID21372_v1_Oncology.tar,syn51468863
FAM3C_Q92520_OID20233_v1_Cardiometabolic.tar,syn51468871
FAM3D_Q96BQ1_OID31514_v1_Oncology_II.tar,syn52362014
FAP_Q12884_OID20330_v1_Cardiometabolic.tar,syn51470614
FARSA_Q9Y285_OID30887_v1_Neurology_II.tar,syn52363579
FASLG_P48023_OID20665_v1_Inflammation.tar,syn51469297
FAS_P25445_OID20316_v1_Cardiometabolic.tar,syn51471392
FBLN2_P98095_OID30378_v1_Cardiometabolic_II.tar,syn52362674
FBN2_P35556_OID30974_v1_Neurology_II.tar,syn52362851
FBP1_P09467_OID20227_v1_Cardiometabolic.tar,syn51468677
FCAMR_Q8WWV6_OID30332_v1_Cardiometabolic_II.tar,syn52361537
FCAR_P24071_OID20564_v1_Inflammation.tar,syn51471357
FCER1A_P12319_OID30992_v1_Neurology_II.tar,syn52361429
FCER2_P06734_OID21133_v1_Neurology.tar,syn51471170
FCGR2A_P12318_OID20391_v1_Cardiometabolic.tar,syn51470475
FCGR2B_P31994_OID21215_v1_Oncology.tar,syn51469120
FCGR3B_O75015_OID20387_v1_Cardiometabolic.tar,syn51471217
FCN1_O00602_OID30690_v1_Inflammation_II.tar,syn52363560
FCN2_Q15485_OID20382_v1_Cardiometabolic.tar,syn51468735
FCRL1_Q96LA6_OID20172_v1_Cardiometabolic.tar,syn51469438
FCRL2_Q96LA5_OID20639_v1_Inflammation.tar,syn51469951
FCRL3_Q96P31_OID20443_v1_Inflammation.tar,syn51469535
FCRL5_Q96RD9_OID21111_v1_Neurology.tar,syn51469347
FCRL6_Q6DN72_OID20529_v1_Inflammation.tar,syn51468618
FCRLB_Q6BAA4_OID21193_v1_Oncology.tar,syn51468632
FDX1_P10109_OID30078_v1_Cardiometabolic_II.tar,syn52361628
FDX2_Q6P4F2_OID30147_v1_Cardiometabolic_II.tar,syn52362897
FEN1_P39748_OID21192_v1_Oncology.tar,syn51470816
FES_P07332_OID21207_v1_Oncology.tar,syn51471219
FETUB_Q9UGM5_OID20404_v1_Cardiometabolic.tar,syn51468862
FGA_P02671_OID30788_v1_Inflammation_II.tar,syn52362426
FGD3_Q5JSP0_OID31040_v1_Neurology_II.tar,syn52362003
FGF12_P61328_OID30454_v1_Inflammation_II.tar,syn52362367
FGF16_O43320_OID30535_v1_Inflammation_II.tar,syn52362334
FGF19_O95750_OID20715_v1_Inflammation.tar,syn51469654
FGF20_Q9NP95_OID30459_v1_Inflammation_II.tar,syn52361962
FGF21_Q9NSA1_OID21402_v1_Oncology.tar,syn51471002
FGF23_Q9GZV9_OID21411_v1_Oncology.tar,syn51469722
FGF2_P09038_OID20503_v1_Inflammation.tar,syn51469464
FGF3_P11487_OID30544_v1_Inflammation_II.tar,syn52361323
FGF5_P12034_OID20490_v1_Inflammation.tar,syn51469935
FGF6_P10767_OID30443_v1_Inflammation_II.tar,syn52362844
FGF7_P21781_OID31241_v1_Oncology_II.tar,syn52362118
FGF9_P31371_OID31193_v1_Oncology_II.tar,syn52361535
FGFBP1_Q14512_OID21507_v1_Oncology.tar,syn51468920
FGFBP2_Q9BYJ0_OID30395_v1_Cardiometabolic_II.tar,syn52363645
FGFBP3_Q8TAT2_OID31108_v1_Neurology_II.tar,syn52361925
FGFR2_P21802_OID21478_v1_Oncology.tar,syn51471414
FGFR4_P22455_OID30646_v1_Inflammation_II.tar,syn52362128
FGL1_Q08830_OID30702_v1_Inflammation_II.tar,syn52361721
FGR_P09769_OID20828_v1_Neurology.tar,syn51469313
FHIP2A_Q5W0V3_OID30187_v1_Cardiometabolic_II.tar,syn52361802
FHIT_P49789_OID20872_v1_Neurology.tar,syn51471419
FH_P07954_OID30839_v1_Neurology_II.tar,syn52363598
FIS1_Q9Y3D6_OID20722_v1_Inflammation.tar,syn51470269
FKBP14_Q9NWM8_OID31065_v1_Neurology_II.tar,syn52361317
FKBP1B_P68106_OID20618_v1_Inflammation.tar,syn51468496
FKBP4_Q02790_OID20960_v1_Neurology.tar,syn51470026
FKBP5_Q13451_OID20937_v1_Neurology.tar,syn51471447
FKBP7_Q9Y680_OID20846_v1_Neurology.tar,syn51468493
FKBPL_Q9UIM3_OID31499_v1_Oncology_II.tar,syn52362632
FLI1_Q01543_OID21239_v1_Oncology.tar,syn51470293
FLRT2_O43155_OID20946_v1_Neurology.tar,syn51470550
FLT1_P17948_OID21301_v1_Oncology.tar,syn51469562
FLT3LG_P49771_OID20661_v1_Inflammation.tar,syn51469993
FLT3_P36888_OID21272_v1_Oncology.tar,syn51471181
FLT4_P35916_OID21491_v1_Oncology.tar,syn51470833
FMNL1_O95466_OID20884_v1_Neurology.tar,syn51469670
FMR1_Q06787_OID21233_v1_Oncology.tar,syn51470265
FN1_P02751_OID30787_v1_Inflammation_II.tar,syn52362988
FNDC1_Q4ZHG4_OID31127_v1_Neurology_II.tar,syn52361771
FNTA_P49354_OID31381_v1_Oncology_II.tar,syn52362080
FOLH1_Q04609_OID30430_v1_Inflammation_II.tar,syn52362976
FOLR1_P15328_OID21529_v1_Oncology.tar,syn51469034
FOLR2_P14207_OID21062_v1_Neurology.tar,syn51470615
FOLR3_P41439_OID21485_v1_Oncology.tar,syn51471351
FOSB_P53539_OID20791_v1_Neurology.tar,syn51469518
FOS_P01100_OID31221_v1_Oncology_II.tar,syn52362166
FOXJ3_Q9UPW0_OID30445_v1_Inflammation_II.tar,syn52361692
FOXO1_Q12778_OID20515_v1_Inflammation.tar,syn51470448
FOXO3_O43524_OID21271_v1_Oncology.tar,syn51468692
FRMD4B_Q9Y2L6_OID30155_v1_Cardiometabolic_II.tar,syn52362850
FRMD7_Q6ZUT3_OID30898_v1_Neurology_II.tar,syn52362689
FRZB_Q92765_OID20968_v1_Neurology.tar,syn51470369
FSHB_P01225_OID30233_v1_Cardiometabolic_II.tar,syn52362713
FSTL1_Q12841_OID30254_v1_Cardiometabolic_II.tar,syn52362682
FSTL3_O95633_OID20782_v1_Inflammation.tar,syn51468753
FST_P19883_OID20770_v1_Inflammation.tar,syn51470393
FTCD_O95954_OID31137_v1_Neurology_II.tar,syn52362722
FUCA1_P04066_OID20261_v1_Cardiometabolic.tar,syn51470916
FUOM_A2VDF0_OID30626_v1_Inflammation_II.tar,syn52362835
FURIN_P09958_OID21514_v1_Oncology.tar,syn51468452
FUS_P35637_OID21256_v1_Oncology.tar,syn51468622
FUT1_P19526_OID31295_v1_Oncology_II.tar,syn52362554
FUT3_FUT5_P21217_Q11128_OID21013_v1_Neurology.tar,syn51468794
FUT8_Q9BYC5_OID20992_v1_Neurology.tar,syn51468793
FXN_Q16595_OID21442_v1_Oncology.tar,syn51470767
FXYD5_Q96DB9_OID20463_v1_Inflammation.tar,syn51469462
FYB1_O15117_OID21140_v1_Neurology.tar,syn51469998
FZD10_Q9ULW2_OID30931_v1_Neurology_II.tar,syn52363550
FZD8_Q9H461_OID30818_v1_Neurology_II.tar,syn52362561
GABARAPL1_Q9H0R8_OID31253_v1_Oncology_II.tar,syn52361846
GABARAP_O95166_OID31414_v1_Oncology_II.tar,syn52362569
GABRA4_P48169_OID30803_v1_Neurology_II.tar,syn52361276
GAD1_Q99259_OID31166_v1_Oncology_II.tar,syn52361921
GAD2_Q05329_OID30449_v1_Inflammation_II.tar,syn52361654
GADD45B_O75293_OID31261_v1_Oncology_II.tar,syn52362744
GADD45GIP1_Q8TAE8_OID30237_v1_Cardiometabolic_II.tar,syn52361906
GAGE2A_Q6NT46_OID31199_v1_Oncology_II.tar,syn52362803
GALNT10_Q86SR1_OID21371_v1_Oncology.tar,syn51471010
GALNT2_Q10471_OID21423_v1_Oncology.tar,syn51468954
GALNT3_Q14435_OID20471_v1_Inflammation.tar,syn51468879
GALNT5_Q7Z7M9_OID30295_v1_Cardiometabolic_II.tar,syn52363365
GALNT7_Q86SF2_OID21377_v1_Oncology.tar,syn51470296
GAL_P22466_OID20727_v1_Inflammation.tar,syn51469370
GAMT_Q14353_OID30133_v1_Cardiometabolic_II.tar,syn52362525
GAPDH_P04406_OID30600_v1_Inflammation_II.tar,syn52361781
GART_P22102_OID31004_v1_Neurology_II.tar,syn52361958
GAS2_O43903_OID31285_v1_Oncology_II.tar,syn52363509
GAS6_Q14393_OID20318_v1_Cardiometabolic.tar,syn51470451
GASK1A_Q9UFP1_OID30109_v1_Cardiometabolic_II.tar,syn52363608
GAST_P01350_OID31083_v1_Neurology_II.tar,syn52361592
GATA3_P23771_OID31219_v1_Oncology_II.tar,syn52363331
GATD3_P0DPI2_OID30253_v1_Cardiometabolic_II.tar,syn52363903
GBA_P04062_OID30966_v1_Neurology_II.tar,syn52361285
GBP1_P32455_OID31128_v1_Neurology_II.tar,syn52363538
GBP2_P32456_OID20489_v1_Inflammation.tar,syn51470001
GBP4_Q96PP9_OID20845_v1_Neurology.tar,syn51470094
GBP6_Q6ZN66_OID30139_v1_Cardiometabolic_II.tar,syn52361441
GCC1_Q96CN9_OID31147_v1_Neurology_II.tar,syn52361834
GCG_P01275_OID21263_v1_Oncology.tar,syn51470441
GCHFR_P30047_OID30631_v1_Inflammation_II.tar,syn52361618
GCLM_P48507_OID30059_v1_Cardiometabolic_II.tar,syn52362303
GCNT1_Q02742_OID21379_v1_Oncology.tar,syn51470895
GC_P02774_OID30780_v1_Inflammation_II.tar,syn52361995
GDF15_Q99988_OID20251_v1_Cardiometabolic.tar,syn51471244
GDF2_Q9UK05_OID20202_v1_Cardiometabolic.tar,syn51468448
GDNF_P39905_OID20861_v1_Neurology.tar,syn51471386
GET3_O43681_OID30303_v1_Cardiometabolic_II.tar,syn52362382
GFAP_P14136_OID21247_v1_Oncology.tar,syn51471233
GFER_P55789_OID21259_v1_Oncology.tar,syn51471453
GFOD2_Q3B7J2_OID21216_v1_Oncology.tar,syn51469321
GFRA1_P56159_OID21457_v1_Oncology.tar,syn51468811
GFRA2_O00451_OID21330_v1_Oncology.tar,syn51470835
GFRA3_O60609_OID20933_v1_Neurology.tar,syn51468407
GFRAL_Q6UXV0_OID31091_v1_Neurology_II.tar,syn52361983
GGA1_Q9UJY5_OID20838_v1_Neurology.tar,syn51470089
GGACT_Q9BVM4_OID30290_v1_Cardiometabolic_II.tar,syn52363668
GGCT_O75223_OID30304_v1_Cardiometabolic_II.tar,syn52361287
GGH_Q92820_OID20416_v1_Cardiometabolic.tar,syn51470294
GGT1_P19440_OID21075_v1_Neurology.tar,syn51469204
GGT5_P36269_OID20909_v1_Neurology.tar,syn51470444
GH1_P01241_OID20220_v1_Cardiometabolic.tar,syn51471243
GH2_P01242_OID21168_v1_Oncology.tar,syn51469572
GHRHR_Q02643_OID20841_v1_Neurology.tar,syn51469761
GHRL_Q9UBU3_OID20175_v1_Cardiometabolic.tar,syn51471401
GHR_P10912_OID30574_v1_Inflammation_II.tar,syn52362351
GID8_Q9NWU2_OID31041_v1_Neurology_II.tar,syn52362776
GIGYF2_Q6Y7W6_OID31062_v1_Neurology_II.tar,syn52362659
GIMAP7_Q8NHV1_OID30639_v1_Inflammation_II.tar,syn52362594
GIMAP8_Q8ND71_OID31194_v1_Oncology_II.tar,syn52362752
GIPC2_Q8TF65_OID31153_v1_Neurology_II.tar,syn52362120
GIPC3_Q8TF64_OID31507_v1_Oncology_II.tar,syn52361635
GIPR_P48546_OID30542_v1_Inflammation_II.tar,syn52362780
GIP_P09681_OID30288_v1_Cardiometabolic_II.tar,syn52362747
GIT1_Q9Y2X7_OID30533_v1_Inflammation_II.tar,syn52362846
GJA8_P48165_OID31187_v1_Oncology_II.tar,syn52362956
GKN1_Q9NS71_OID20885_v1_Neurology.tar,syn51468760
GLA_P06280_OID30594_v1_Inflammation_II.tar,syn52363390
GLB1_P16278_OID20949_v1_Neurology.tar,syn51470159
GLI2_P10070_OID30429_v1_Inflammation_II.tar,syn52362038
GLO1_Q04760_OID20107_v1_Cardiometabolic.tar,syn51468691
GLOD4_Q9HC38_OID20710_v1_Inflammation.tar,syn51468777
GLP1R_P43220_OID30809_v1_Neurology_II.tar,syn52362042
GLRX5_Q86SX6_OID30663_v1_Inflammation_II.tar,syn52362470
GLRX_P35754_OID20195_v1_Cardiometabolic.tar,syn51470165
GLT8D2_Q9H1C3_OID20825_v1_Neurology.tar,syn51469418
GLYR1_Q49A26_OID31364_v1_Oncology_II.tar,syn52362358
GM2A_P17900_OID30413_v1_Cardiometabolic_II.tar,syn52361855
GMFG_O60234_OID30340_v1_Cardiometabolic_II.tar,syn52363515
GMPR2_Q9P2T1_OID30623_v1_Inflammation_II.tar,syn52362595
GMPR_P36959_OID20641_v1_Inflammation.tar,syn51468605
